"MONTO"	"CLASE"	"MARCA"	"MODELO"	"CLASEPOLIZA"	"ZONA"	"SEXO"	"EDAD"	"VALOR"
0.947913	"CP"	"JA"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V6"
2.4	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V5"
2.89	"AU"	"MZ"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V3"
6.4	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
1.721198	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
9.810912	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
5.371771	"PS"	"MZ"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
0.557499	"PD"	"JA"	"M2"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V6"
2.284	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E5"	"V3"
3.8416	"CM"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
3.224074	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V2"
0.82245	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V2"
0.482126	"AU"	"KO"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V4"
3.8197	"AU"	"MZ"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V4"
11.32044	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V2"
0.104793	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V4"
1.700085	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V3"
2.940847	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V2"
2.027161	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
2.144831	"AU"	"EU"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
5.350287	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
3.835402	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
1.190034	"AU"	"EU"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E3"	"V2"
0.732837	"AU"	"MZ"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V3"
5.184934	"AU"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V3"
1.184484	"AU"	"EU"	"M3"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E2"	"V4"
7.872558	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
1.200904	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E5"	"V4"
1.437085	"PS"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V3"
0.287704	"CP"	"JA"	"M4"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E5"	"V5"
0.374308	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V2"
4.71595	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V4"
0.582361	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V3"
3.858	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
7.289281	"AU"	"JA"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E6"	"V2"
1.805967	"CM"	"CH"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E6"	"V5"
2.000693	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V2"
3.923199	"AU"	"MZ"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V4"
3.923199	"AU"	"MZ"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V4"
2.054818	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V4"
0.174839	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
0.265154	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E3"	"V2"
1.185313	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V3"
0.191131	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
4.711	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V3"
6.256304	"AU"	"CH"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
3.040996	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
0.783588	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
2.860898	"CP"	"JA"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V5"
3.8615	"PD"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
0.331563	"PD"	"JA"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
2.462458	"PD"	"MZ"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
1.921643	"PD"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V4"
8.78445	"CP"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E1"	"V4"
0.974045	"AU"	"EU"	"M1"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V5"
7.934778	"AU"	"EU"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E6"	"V4"
0.503549	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E5"	"V4"
3.62397	"CP"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
1.960334	"CP"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V5"
4.544588	"CP"	"US"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E4"	"V5"
0.306504	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E3"	"V3"
3.422	"AU"	"JA"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V3"
2.431357	"AU"	"JA"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V3"
2.691	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
0.157062	"AU"	"KO"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
2.719524	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E1"	"V4"
3.130148	"AU"	"EU"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E2"	"V3"
2.098363	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V4"
1.651054	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V2"
15.751667	"AU"	"JA"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
3.422101	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
1.346013	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
1.813033	"AU"	"RE"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
5.337076	"AU"	"MZ"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V3"
4.425247	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V4"
1.567067	"AU"	"US"	"M5"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V3"
5.088945	"AU"	"RE"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E5"	"V2"
20.273591	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"CE"	"M"	"E4"	"V4"
10.865223	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"CE"	"M"	"E4"	"V4"
3.731901	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"CE"	"M"	"E4"	"V4"
5.2268	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V4"
0.093	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
4.2615	"AU"	"MZ"	"M8"	"POLIZA COLECTIVA"	"AN"	"M"	"E5"	"V1"
1.5	"AU"	"KO"	"M7"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V2"
0.112659	"AU"	"JA"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
3.9682	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
0.417167	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
0.195211	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V2"
3.967511	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
5.744101	"AU"	"JA"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
0.105563	"AU"	"JA"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V3"
0.016709	"AU"	"RE"	"M8"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V1"
0.3016	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
1.766469	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V2"
0.076055	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V1"
0.350909	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
0.464164	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
15.944432	"AU"	"MZ"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V5"
0.472072	"AU"	"KO"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
4.527359	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
4.660703	"CP"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V3"
0.221259	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E5"	"V3"
3.98	"PD"	"CH"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E3"	"V5"
7.6	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E1"	"V2"
0.156339	"PS"	"US"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E6"	"V2"
3.45	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"CA"	"M"	"E5"	"V2"
9.684987	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V4"
3.377179	"PS"	"MZ"	"M7"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E4"	"V2"
0.115072	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
6.475977	"AU"	"LU"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V6"
5.524926	"AU"	"RE"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V4"
5.614229	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V3"
4.745531	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V3"
0.829998	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V3"
0.692307	"AU"	"KO"	"M7"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V2"
0.685452	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V4"
1.2	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V3"
3.295046	"AU"	"MZ"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V5"
3.057297	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
4.542	"AU"	"US"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V4"
1.518896	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
0.183744	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
3.858	"AU"	"EU"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
2.698332	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
11.088207	"AU"	"EU"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
4.36456	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V3"
8.957457	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"AN"	"F"	"E3"	"V4"
2.895252	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
0.37945	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
2.352149	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V3"
0.394718	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E1"	"V3"
3.658601	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E2"	"V3"
1.960655	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E6"	"V2"
1.125355	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
7.645392	"AU"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
3.676728	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
14.878683	"CP"	"KO"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V5"
2.161935	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V3"
0.112878	"AU"	"MZ"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V2"
0.05544	"AU"	"LU"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E6"	"V4"
0.578325	"AU"	"LU"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E6"	"V4"
6.396765	"PS"	"CH"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
7.234092	"CP"	"KO"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V5"
1.255	"AU"	"KO"	"M5"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E5"	"V3"
1.981435	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V5"
1.345066	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V2"
0.958288	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E6"	"V2"
1.8619	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V4"
4.430757	"CP"	"JA"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V5"
2.115868	"CM"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V5"
2.710236	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E2"	"V4"
3.979857	"AU"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E6"	"V4"
5.114435	"AU"	"MZ"	"M2"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E3"	"V5"
0.167955	"AU"	"JA"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E6"	"V2"
3.478875	"AU"	"RE"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V3"
1.716269	"CM"	"KO"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V6"
3.501043	"CP"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E6"	"V5"
3.193902	"AU"	"MZ"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E6"	"V3"
15.917171	"CP"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CE"	"F"	"E2"	"V5"
3.737439	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E6"	"V2"
9.044141	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CA"	"M"	"E2"	"V4"
3.546971	"AU"	"CH"	"M8"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E2"	"V1"
1.20806	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"CF"	"F"	"E4"	"V4"
0.18058	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
5.749596	"PD"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V5"
0.060204	"PD"	"JA"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
3.913043	"CP"	"KO"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
1.743778	"AU"	"MZ"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
25.514368	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V4"
3.961392	"AU"	"RE"	"M3"	"POLIZA COLECTIVA"	"AN"	"F"	"E3"	"V3"
2.678	"CM"	"JA"	"M3"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V7"
2.090899	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V3"
5.756246	"CP"	"JA"	"M2"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V5"
2.688729	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"AN"	"F"	"E2"	"V3"
0.703543	"CM"	"MZ"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
3.114826	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
0.116	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
0.202326	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V3"
3.500066	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V3"
2	"PD"	"JA"	"M3"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V6"
3.941155	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V2"
2.019973	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V4"
1.540615	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
2.37162	"CM"	"US"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V6"
7.873618	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E3"	"V3"
3.479849	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
2.850897	"CP"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E2"	"V4"
12.609737	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V3"
1.515648	"AU"	"MZ"	"M8"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E3"	"V1"
0.582387	"CM"	"KO"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
4.483596	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V2"
6.341534	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V2"
1.39026	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V2"
5.363857	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V2"
1.348887	"AU"	"RE"	"M2"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V4"
1.882025	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"NO"	"M"	"E4"	"V5"
14.95413	"AU"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V3"
1.670124	"PS"	"CH"	"M3"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
0.233566	"CP"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V4"
2.102	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
3.86264	"AU"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E5"	"V3"
0.238614	"AU"	"KO"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E3"	"V3"
0.265472	"CP"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
10.736994	"AU"	"EU"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
3.999229	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"BG"	"F"	"E1"	"V2"
1.100148	"AU"	"RE"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V3"
3.833285	"CP"	"JA"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
6.6	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V2"
2.347023	"AU"	"MZ"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
8.274778	"CP"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E6"	"V4"
1.628	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
3.9188	"AU"	"KO"	"M2"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V5"
0.614046	"CM"	"KO"	"M1"	"POLIZA INDIVIDUAL"	"NO"	"F"	"E4"	"V4"
1.397872	"AU"	"CH"	"M2"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V4"
1.92571	"CP"	"US"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V4"
3.800001	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V3"
1.433003	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V4"
3.81558	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
2.93	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V4"
7.98	"CP"	"JA"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V6"
20.32653	"CM"	"JA"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V6"
4.7651	"AU"	"MZ"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E1"	"V5"
5.486376	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V3"
0.3596	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V4"
14.033534	"PD"	"JA"	"M6"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
0.116	"AU"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
2.746244	"AU"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
2.040469	"PD"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
4.062555	"PD"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
4.817113	"PD"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
6.504096	"CP"	"CH"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V2"
3.96695	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V3"
2.062095	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V2"
2.209409	"AU"	"CH"	"M7"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V2"
2.493798	"CP"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V5"
0.09598	"AU"	"JA"	"M1"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V4"
0.249357	"AU"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E5"	"V2"
11.640412	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V4"
0.010582	"CP"	"KO"	"M1"	"POLIZA COLECTIVA"	"AN"	"F"	"E3"	"V7"
2.571781	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"CF"	"M"	"E4"	"V4"
9.998594	"AU"	"MZ"	"M6"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E3"	"V3"
0.107874	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"SU"	"M"	"E2"	"V2"
4.927716	"PD"	"JA"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V5"
1.413151	"AU"	"KO"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
2.054719	"AU"	"RE"	"M4"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V5"
3.552579	"AU"	"CH"	"M5"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E3"	"V4"
4.83588	"CM"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V4"
0.30044	"AU"	"CH"	"M4"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V4"
3.129805	"CP"	"JA"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V3"
9.567601	"AU"	"MZ"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E4"	"V2"
1.675929	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V4"
2.497679	"CM"	"KO"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
0.104055	"AU"	"KO"	"M6"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E4"	"V2"
